SetCode,SetTitle,RowType,RowSeq,Speaker,EnglishSentence,KoreanPronounce,DirectComprehension,Comprehension,Note
L3_DLG_057,Registering for a Marathon,vocab,13,,starting line,스타팅 라인,,출발선,
L3_EXT_027,Why Minimalism Is Trending,script,1,Narrator,Minimalism is a lifestyle movement that encourages people to own fewer things and focus on what truly adds value to their lives.,미니멀리즘 이즈 어 라이프스타일 무브먼트 댓 인커리지즈 피플 투 오운 퓨어 씽즈 앤 포커스 온 왓 트룰리 애즈 밸류 투 데어 라이브즈.,미니멀리즘은 사람들이 물건을 적게 소유하고 / 삶에 진정으로 가치를 더하는 것에 / 집중하도록 격려하는 / 라이프스타일 운동이다.,미니멀리즘은 사람들이 물건을 적게 소유하고 삶에 진정으로 가치를 더하는 것에 집중하도록 격려하는 라이프스타일 운동이다.,
L3_EXT_027,Why Minimalism Is Trending,script,2,Narrator,Many young people are attracted to minimalism because they grew up seeing their parents accumulate things that never got used.,매니 영 피플 아 어트랙티드 투 미니멀리즘 비커즈 데이 그루 업 씨잉 데어 페런츠 어큐뮬레이트 씽즈 댓 네버 갓 유즈드.,많은 젊은이들이 미니멀리즘에 끌리는 이유는 / 부모님이 사용하지 않은 물건을 / 축적하는 것을 보며 자랐기 때문이다.,많은 젊은이들이 미니멀리즘에 끌리는 이유는 부모님이 사용하지 않은 물건을 축적하는 것을 보며 자랐기 때문이다.,
L3_EXT_027,Why Minimalism Is Trending,script,3,Narrator,Studies show that decluttering your physical space can reduce anxiety and improve mental clarity.,스터디즈 쇼 댓 디클러터링 유어 피지컬 스페이스 캔 리듀스 앵자이어티 앤 임프루브 멘탈 클래러티.,연구에 따르면 물리적 공간을 정리하면 / 불안을 줄이고 / 정신적 명료함을 높일 수 있다.,연구에 따르면 물리적 공간을 정리하면 불안을 줄이고 정신적 명료함을 높일 수 있다.,
L3_EXT_027,Why Minimalism Is Trending,script,4,Narrator,Critics argue that minimalism is often a privilege of the wealthy since only those who can afford to replace items easily can afford to get rid of them.,크리틱스 아규 댓 미니멀리즘 이즈 오프튼 어 프리빌리지 오브 더 웰씨 싄스 온리 도즈 후 캔 어포드 투 리플레이스 아이템즈 이질리 캔 어포드 투 겟 리드 오브 뎀.,비판자들은 미니멀리즘이 종종 / 부유층의 특권이라고 주장한다 / 물건을 쉽게 대체할 수 있는 사람만이 / 버릴 여유가 있기 때문에.,비판자들은 미니멀리즘이 종종 부유층의 특권이라고 주장한다. 물건을 쉽게 대체할 수 있는 사람만이 버릴 여유가 있기 때문이다.,
L3_EXT_027,Why Minimalism Is Trending,vocab,5,,minimalism,미니멀리즘,,미니멀리즘,
L3_EXT_027,Why Minimalism Is Trending,vocab,6,,declutter,디클러터,,정리하다/정돈하다,
L3_EXT_027,Why Minimalism Is Trending,vocab,7,,mental clarity,멘탈 클래러티,,정신적 명료함,
L3_EXT_027,Why Minimalism Is Trending,vocab,8,,privilege,프리빌리지,,특권,
L4_DLG_026,Client Onboarding Call,script,1,Woman,"Welcome aboard. I'll be your account manager, so if you have any questions I'm your go-to person.","웰컴 어보드. 아일 비 유어 어카운트 매니저, 쏘 이프 유 해브 에니 퀘스천즈 아임 유어 고투 퍼슨.",합류를 환영합니다. / 제가 담당 매니저가 될 거고 / 질문이 있으시면 저에게 연락하시면 됩니다.,합류를 환영합니다. 제가 담당 매니저가 될 거고 질문이 있으시면 저에게 연락하시면 됩니다.,
L4_DLG_026,Client Onboarding Call,script,2,Man,Thank you. We're excited to get started.,땡큐. 위어 익사이티드 투 겟 스타티드.,감사합니다. / 시작하게 되어 기대됩니다.,감사합니다. 시작하게 되어 기대됩니다.,
L4_DLG_026,Client Onboarding Call,script,3,Woman,Today I'll walk you through the initial setup and the training resources available to your team.,투데이 아일 워크 유 쓰루 디 이니셜 셋업 앤 더 트레이닝 리소시즈 어베일러블 투 유어 팀.,오늘은 초기 설정과 / 팀에서 이용할 수 있는 교육 자료를 / 안내해드리겠습니다.,오늘은 초기 설정과 팀에서 이용할 수 있는 교육 자료를 안내해드리겠습니다.,
L4_DLG_026,Client Onboarding Call,script,4,Man,How long does the typical onboarding process take?,하우 롱 더즈 더 티피컬 온보딩 프로세스 테이크?,일반적인 온보딩 과정이 / 얼마나 걸리나요?,일반적인 온보딩 과정이 얼마나 걸리나요?,
L4_DLG_026,Client Onboarding Call,script,5,Woman,Most teams are fully operational within two weeks.,모스트 팀즈 아 풀리 오퍼레이셔널 위딘 투 위크스.,대부분의 팀이 2주 안에 / 완전히 운영됩니다.,대부분의 팀이 2주 안에 완전히 운영됩니다.,
L4_DLG_026,Client Onboarding Call,script,6,Woman,We'll also assign a dedicated support engineer who'll be available during your first month.,위일 올쏘 어사인 어 데디케이티드 서포트 엔지니어 후일 비 어베일러블 듀어링 유어 퍼스트 먼쓰.,첫 달 동안 이용 가능한 / 전담 지원 엔지니어도 / 배정해드립니다.,첫 달 동안 이용 가능한 전담 지원 엔지니어도 배정해드립니다.,
L4_DLG_026,Client Onboarding Call,script,7,Man,That's very reassuring.,댓츠 베리 리어슈어링.,매우 안심이 됩니다.,매우 안심이 됩니다.,
L4_DLG_026,Client Onboarding Call,vocab,8,,account manager,어카운트 매니저,,담당 매니저,
L4_DLG_026,Client Onboarding Call,vocab,9,,operational,오퍼레이셔널,,운영되는,
L4_DLG_026,Client Onboarding Call,vocab,10,,dedicated,데디케이티드,,전담의,
L4_DLG_026,Client Onboarding Call,vocab,11,,reassuring,리어슈어링,,안심이 되는,
L5_EXT_027,The Paradox of Choice,script,1,Narrator,Psychologist Barry Schwartz argues that while freedom of choice is essential to human well-being having too many options paradoxically leads to less satisfaction and more anxiety.,사이칼러지스트 배리 슈워츠 아규즈 댓 와일 프리덤 오브 초이스 이즈 에센셜 투 휴먼 웰빙 해빙 투 매니 옵션즈 패러독시컬리 리즈 투 레스 새티스팩션 앤 모어 앵자이어티.,심리학자 배리 슈워츠는 / 선택의 자유가 인간의 안녕에 필수적이지만 / 너무 많은 선택지는 역설적으로 / 만족을 줄이고 불안을 늘린다고 주장한다.,심리학자 배리 슈워츠는 선택의 자유가 인간의 안녕에 필수적이지만 너무 많은 선택지는 역설적으로 만족을 줄이고 불안을 늘린다고 주장한다.,
L5_EXT_027,The Paradox of Choice,script,2,Narrator,A famous study found that shoppers presented with twenty-four varieties of jam were far less likely to make a purchase than those offered only six options.,어 페이머스 스터디 파운드 댓 쇼퍼즈 프레젠티드 윋 트웬티포 버라이어티즈 오브 잼 워 파 레스 라이클리 투 메이크 어 퍼치스 댄 도즈 오퍼드 온리 식스 옵션즈.,유명한 연구에 따르면 / 24가지 잼을 제시받은 쇼핑객은 / 6가지만 제시받은 이들보다 / 구매할 가능성이 훨씬 낮았다.,유명한 연구에 따르면 24가지 잼을 제시받은 쇼핑객은 6가지만 제시받은 이들보다 구매할 가능성이 훨씬 낮았다.,
L5_EXT_027,The Paradox of Choice,script,3,Narrator,This has profound implications for modern life where we face an overwhelming number of decisions daily — from which streaming show to watch to which career path to pursue.,디스 해즈 프로파운드 임플리케이션즈 포 모던 라이프 웨어 위 페이스 언 오버웰밍 넘버 오브 디시전즈 데일리 — 프럼 위치 스트리밍 쇼 투 왓치 투 위치 커리어 패쓰 투 퍼슈.,이는 현대 생활에 심오한 함의를 가진다 / 매일 압도적인 수의 결정에 직면하는 — / 어떤 스트리밍 쇼를 볼지부터 / 어떤 커리어를 추구할지까지.,이는 현대 생활에 심오한 함의를 가진다. 매일 압도적인 수의 결정에 직면한다 — 어떤 스트리밍 쇼를 볼지부터 어떤 커리어를 추구할지까지.,
L5_EXT_027,The Paradox of Choice,vocab,4,,paradox,패러독스,,역설,
L5_EXT_027,The Paradox of Choice,vocab,5,,paradoxically,패러독시컬리,,역설적으로,
L5_EXT_027,The Paradox of Choice,vocab,6,,overwhelming,오버웰밍,,압도적인,
L5_EXT_027,The Paradox of Choice,vocab,7,,profound,프로파운드,,심오한,
L5_EXT_027,The Paradox of Choice,vocab,8,,pursue,퍼슈,,추구하다,
L1_SPK_008,A Memorable Gift,prompt,1,,Describe a gift you received that was very meaningful to you.,디스크라이브 어 기프트 유 리시브드 댓 워즈 베리 미닝풀 투 유.,묘사하라 / 당신이 받은 선물을 / 매우 의미 있었던.,당신이 받은 매우 의미 있는 선물을 묘사하세요.,
L1_SPK_008,A Memorable Gift,prompt,2,,Explain why it was special.,익스플레인 와이 잇 워즈 스페셜.,설명하라 / 왜 특별했는지.,왜 특별했는지 설명하세요.,
L1_SPK_008,A Memorable Gift,script,3,,The most meaningful gift I've ever received was a handwritten letter from my grandfather.,더 모스트 미닝풀 기프트 아이브 에버 리시브드 워즈 어 핸드리튼 레터 프럼 마이 그랜드파더.,가장 의미 있는 선물은 / 할아버지가 쓰신 / 손편지였다.,내가 받은 가장 의미 있는 선물은 할아버지의 손편지였어요.,
L1_SPK_008,A Memorable Gift,script,4,,He gave it to me on my high school graduation day.,히 게이브 잇 투 미 온 마이 하이 스쿨 그래주에이션 데이.,고등학교 졸업식 날 / 주셨다.,고등학교 졸업식 날 주셨어요.,
L1_SPK_008,A Memorable Gift,script,5,,In the letter he shared stories about his own youth and the lessons he had learned from his mistakes.,인 더 레터 히 쉐어드 스토리즈 어바웃 히즈 오운 유쓰 앤 더 레슨즈 히 해드 런드 프럼 히즈 미스테이크스.,편지에서 자신의 젊은 시절 이야기와 / 실수에서 배운 교훈을 / 나눠주셨다.,편지에서 자신의 젊은 시절 이야기와 실수에서 배운 교훈을 나눠주셨어요.,
L1_SPK_008,A Memorable Gift,script,6,,What made it special was the effort he put into writing it — his handwriting was shaky because of his age but every word was full of love.,왓 메이드 잇 스페셜 워즈 디 에포트 히 풋 인투 라이팅 잇 — 히즈 핸드라이팅 워즈 쉐이키 비커즈 오브 히즈 에이지 벗 에브리 워드 워즈 풀 오브 러브.,특별하게 만든 것은 / 쓰는 데 들인 노력이었다 — / 연세 때문에 글씨가 떨렸지만 / 모든 단어에 사랑이 가득했다.,특별하게 만든 것은 쓰는 데 들인 노력이었어요 — 연세 때문에 글씨가 떨렸지만 모든 단어에 사랑이 가득했어요.,
L1_SPK_008,A Memorable Gift,script,7,,I still keep it in my desk drawer and read it whenever I need encouragement.,아이 스틸 킵 잇 인 마이 데스크 드로어 앤 리드 잇 웬에버 아이 니드 인커리지먼트.,아직도 책상 서랍에 보관하고 있고 / 격려가 필요할 때마다 읽는다.,아직도 책상 서랍에 보관하고 있고 격려가 필요할 때마다 읽어요.,
L1_SPK_008,A Memorable Gift,script,8,,No expensive item could ever replace the emotional value of that letter.,노 익스펜시브 아이템 쿠드 에버 리플레이스 디 이모셔널 밸류 오브 댓 레터.,어떤 비싼 물건도 / 그 편지의 감정적 가치를 / 대체할 수 없다.,어떤 비싼 물건도 그 편지의 감정적 가치를 대체할 수 없어요.,
L1_SPK_008,A Memorable Gift,vocab,9,,meaningful,미닝풀,,의미 있는,
L1_SPK_008,A Memorable Gift,vocab,10,,handwritten,핸드리튼,,손으로 쓴,
L1_SPK_008,A Memorable Gift,vocab,11,,encouragement,인커리지먼트,,격려,
L1_SPK_008,A Memorable Gift,expression,12,,put effort into,풋 에포트 인투,,~에 노력을 들이다,
L1_SPK_009,Eating at Home vs. Eating Out,prompt,1,,"Some people prefer eating at home, while others prefer eating at restaurants.","썸 피플 프리퍼 이팅 앳 홈, 와일 아더즈 프리퍼 이팅 앳 레스토런츠.",어떤 사람은 집에서 먹는 걸 선호하고 / 다른 사람은 식당에서 먹는 걸 선호한다.,어떤 사람은 집에서 먹는 걸 선호하고 다른 사람은 식당에서 먹는 걸 선호합니다.,
L1_SPK_009,Eating at Home vs. Eating Out,prompt,2,,Which do you prefer and why?,위치 두 유 프리퍼 앤 와이?,당신은 어느 쪽을 선호하며 / 그 이유는?,어느 쪽을 선호하며 이유는 무엇입니까?,
L1_SPK_009,Eating at Home vs. Eating Out,script,3,,I personally prefer eating at home for several reasons.,아이 퍼스널리 프리퍼 이팅 앳 홈 포 세버럴 리즌즈.,개인적으로 여러 이유로 / 집에서 먹는 것을 선호한다.,개인적으로 여러 이유로 집에서 먹는 것을 선호해요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,4,,First it's much cheaper to cook at home than to eat out.,퍼스트 잇츠 머치 치퍼 투 쿡 앳 홈 댄 투 잇 아웃.,첫째 집에서 요리하는 것이 / 외식보다 훨씬 저렴하다.,첫째 집에서 요리하는 것이 외식보다 훨씬 저렴해요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,5,,A meal that costs thirty dollars at a restaurant can be made at home for less than ten.,어 밀 댓 코스츠 써티 달러즈 앳 어 레스토런트 캔 비 메이드 앳 홈 포 레스 댄 텐.,식당에서 30달러짜리 식사를 / 집에서 10달러 미만으로 만들 수 있다.,식당에서 30달러짜리 식사를 집에서 10달러 미만으로 만들 수 있어요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,6,,Second I can control exactly what goes into my food which is better for my health.,세컨드 아이 캔 컨트롤 이그잭틀리 왓 고즈 인투 마이 푸드 위치 이즈 베터 포 마이 헬쓰.,둘째 음식에 뭐가 들어가는지 / 정확히 조절할 수 있어 / 건강에 더 좋다.,둘째 음식에 뭐가 들어가는지 정확히 조절할 수 있어 건강에 더 좋아요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,7,,I can use less oil and salt and choose fresh organic ingredients.,아이 캔 유즈 레스 오일 앤 솔트 앤 추즈 프레시 오가닉 인그리디언츠.,기름과 소금을 적게 쓰고 / 신선한 유기농 재료를 선택할 수 있다.,기름과 소금을 적게 쓰고 신선한 유기농 재료를 선택할 수 있어요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,8,,Finally cooking is actually a relaxing activity for me after a long day at work.,파이널리 쿠킹 이즈 액츄얼리 어 릴랙싱 액티비티 포 미 애프터 어 롱 데이 앳 워크.,마지막으로 요리는 사실 / 긴 하루 일과 후 / 나에게 편안한 활동이다.,마지막으로 요리는 사실 긴 하루 일과 후 나에게 편안한 활동이에요.,
L1_SPK_009,Eating at Home vs. Eating Out,script,9,,For these reasons I believe eating at home is the better choice.,포 디즈 리즌즈 아이 빌리브 이팅 앳 홈 이즈 더 베터 초이스.,이러한 이유로 / 집에서 먹는 것이 / 더 나은 선택이라고 생각한다.,이러한 이유로 집에서 먹는 것이 더 나은 선택이라고 생각해요.,
